Line,Smell,Number of Parameters,Threshold,File
152186,long parameters,9,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
152212,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
152266,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
152419,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
152814,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153099,long parameters,10,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153114,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153122,long parameters,9,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153151,long parameters,9,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153180,long parameters,11,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153254,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153373,long parameters,9,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153406,long parameters,10,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153458,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153608,long parameters,9,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153618,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153671,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153678,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
153779,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
154601,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
154915,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
154972,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156048,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156060,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156071,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156088,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156624,long parameters,9,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156711,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156716,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156739,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156761,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156776,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
156793,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
157634,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
157661,long parameters,10,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
157767,long parameters,10,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
157841,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
157886,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
157914,long parameters,9,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
157952,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
158062,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
158171,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
158179,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
158189,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
158197,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
160690,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
161297,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
162035,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
162093,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
162180,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
162357,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
162869,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
164800,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
165276,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
165588,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
166025,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
166059,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
98061,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
115638,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
115685,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
120866,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
123435,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
124172,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
129586,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
167445,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
168480,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
168547,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
168557,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
168576,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
168582,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
168614,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
104,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/idlharness.js
463,long parameters,10,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/testdriver-actions.js
512,long parameters,11,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/testdriver-actions.js
532,long parameters,14,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/testdriver-actions.js
578,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/testdriver-actions.js
569,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/webidl2/lib/webidl2.js
96,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/sriharness.js
11,long parameters,7,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/sriharness.js
165,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/resources/sriharness.js
61,long parameters,8,5,../input_projects/multi_projects/node/test/fixtures/wpt/WebCryptoAPI/import_export/okp_importKey_failures.js
68,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/WebCryptoAPI/import_export/symmetric_importKey.https.any.js
109,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/WebCryptoAPI/import_export/ec_importKey.https.any.js
243,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/WebCryptoAPI/import_export/ec_importKey.https.any.js
112,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/WebCryptoAPI/import_export/rsa_importKey.https.any.js
113,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/WebCryptoAPI/import_export/okp_importKey.https.any.js
207,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/common/security-features/resources/common.sub.js
2,long parameters,6,5,../input_projects/multi_projects/node/test/fixtures/wpt/common/test-setting-immutable-prototype.js
522,long parameters,7,5,../input_projects/multi_projects/node/test/pummel/test-webcrypto-derivebits-pbkdf2.js
552,long parameters,7,5,../input_projects/multi_projects/node/test/pummel/test-webcrypto-derivebits-pbkdf2.js
595,long parameters,7,5,../input_projects/multi_projects/node/test/pummel/test-webcrypto-derivebits-pbkdf2.js
616,long parameters,6,5,../input_projects/multi_projects/node/test/pummel/test-webcrypto-derivebits-pbkdf2.js
1032,long parameters,7,5,../input_projects/multi_projects/node/lib/net.js
1408,long parameters,10,5,../input_projects/multi_projects/node/lib/net.js
1659,long parameters,7,5,../input_projects/multi_projects/node/lib/net.js
1849,long parameters,6,5,../input_projects/multi_projects/node/lib/net.js
1934,long parameters,9,5,../input_projects/multi_projects/node/lib/net.js
2092,long parameters,6,5,../input_projects/multi_projects/node/lib/net.js
257,long parameters,6,5,../input_projects/multi_projects/node/lib/repl.js
1068,long parameters,6,5,../input_projects/multi_projects/node/lib/repl.js
425,long parameters,6,5,../input_projects/multi_projects/node/lib/dgram.js
678,long parameters,7,5,../input_projects/multi_projects/node/lib/dgram.js
468,long parameters,6,5,../input_projects/multi_projects/node/lib/dgram.js
577,long parameters,6,5,../input_projects/multi_projects/node/lib/dgram.js
628,long parameters,6,5,../input_projects/multi_projects/node/lib/assert.js
903,long parameters,6,5,../input_projects/multi_projects/node/lib/_http_server.js
240,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/abort_controller.js
451,long parameters,10,5,../input_projects/multi_projects/node/lib/internal/event_target.js
561,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/event_target.js
67,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/test_runner/reporter/tap.js
319,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/test_runner/mock/mock_timers.js
32,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/test_runner/tests_stream.js
44,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/test_runner/tests_stream.js
101,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/crypto/hkdf.js
32,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/crypto/pbkdf2.js
725,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/crypto/webcrypto.js
518,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/webstreams/writablestream.js
540,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/webstreams/writablestream.js
1278,long parameters,8,5,../input_projects/multi_projects/node/lib/internal/webstreams/writablestream.js
1360,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/webstreams/readablestream.js
2435,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/webstreams/readablestream.js
3237,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/webstreams/readablestream.js
365,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/webstreams/transformstream.js
124,long parameters,11,5,../input_projects/multi_projects/node/lib/internal/vm.js
171,long parameters,9,5,../input_projects/multi_projects/node/lib/internal/vm.js
283,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/util/comparisons.js
505,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/util/comparisons.js
576,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/util/comparisons.js
1682,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/util/inspect.js
1936,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/util/inspect.js
2032,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/util/inspect.js
579,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/streams/writable.js
345,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/http2/core.js
2509,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/http2/core.js
2554,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/http2/core.js
2592,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/http2/core.js
2661,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/http2/core.js
947,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/http2/compat.js
55,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/modules/esm/module_job.js
106,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/modules/esm/resolve.js
366,long parameters,9,5,../input_projects/multi_projects/node/lib/internal/modules/esm/resolve.js
470,long parameters,9,5,../input_projects/multi_projects/node/lib/internal/modules/esm/resolve.js
1336,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/url.js
107,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/source_map/source_map_cache.js
99,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/fs/streams.js
104,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/fs/streams.js
546,long parameters,7,5,../input_projects/multi_projects/node/lib/internal/fs/utils.js
388,long parameters,10,5,../input_projects/multi_projects/node/lib/internal/fs/utils.js
454,long parameters,14,5,../input_projects/multi_projects/node/lib/internal/fs/utils.js
485,long parameters,14,5,../input_projects/multi_projects/node/lib/internal/fs/utils.js
60,long parameters,6,5,../input_projects/multi_projects/node/lib/internal/buffer.js
240,long parameters,6,5,../input_projects/multi_projects/node/lib/_http_agent.js
286,long parameters,6,5,../input_projects/multi_projects/node/lib/querystring.js
72,long parameters,9,5,../input_projects/multi_projects/node/lib/_http_common.js
619,long parameters,6,5,../input_projects/multi_projects/node/lib/fs.js
825,long parameters,6,5,../input_projects/multi_projects/node/lib/fs.js
2203,long parameters,8,5,../input_projects/multi_projects/node/lib/fs.js
162,long parameters,11,5,../input_projects/multi_projects/node/deps/v8/tools/heap-stats/trace-file-reader.js
176,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/tools/heap-stats/trace-file-reader.js
212,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/tools/clusterfuzz/js_fuzzer/db.js
26,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/webkit/comparison-operators-greater.js
44,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/duplicate-param-gc-crash.js
58,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/duplicate-param-gc-crash.js
29,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/webkit/apply-varargs.js
53,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/webkit/apply-varargs.js
28,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/duplicate-param-crash.js
36,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/duplicate-param-crash.js
26,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/webkit/comparison-operators.js
57,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-2.js
61,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-2.js
65,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-2.js
69,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-2.js
73,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-2.js
197,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-1.js
204,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-1.js
211,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-1.js
218,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/webkit/fast/js/kde/md5-1.js
30,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/webkit/cached-call-uninitialized-arguments.js
26,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/webkit/comparison-operators-less.js
7,long parameters,13,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/temporal/temporal-helpers.js
38,long parameters,10,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/temporal/temporal-helpers.js
67,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/temporal/temporal-helpers.js
362,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/arguments.js
33,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/string-match.js
1471,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
1744,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
1786,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
3142,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
3183,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
3428,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
3463,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
3661,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
4469,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
4478,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
4822,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/copy.js
1579,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
1852,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
1894,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
3250,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
3291,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
3536,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
3571,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
3769,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
3932,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
3941,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
4285,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/memops.js
23579,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
27355,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
29529,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
41781,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
41792,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
41806,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
1617,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
1890,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
1932,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
3288,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
3329,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
3574,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
3609,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
3807,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
4054,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
4063,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
4407,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/lua_binarytrees.js
5932,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
5995,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
6013,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
7570,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
12782,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
13697,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
14079,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
17691,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
17792,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
17829,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
18125,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
19532,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
19549,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
19558,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
19673,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
1828,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
2101,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
2143,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
3499,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
3540,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
3785,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
3820,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
4018,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
4181,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
4190,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
4534,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/box2d.js
1485,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
1758,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
1800,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
3156,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
3197,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
3442,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
3477,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
3675,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
4483,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
4492,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
4836,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/primes.js
1854,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
2127,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
2169,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
3525,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
3566,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
3811,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
3846,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
4044,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
4207,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
4216,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
4560,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fasta.js
1610,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
1883,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
1925,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
3281,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
3322,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
3567,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
3602,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
3800,long parameters,9,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
3963,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
3972,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
4316,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/fannkuch.js
12132,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
13268,long parameters,8,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
1580,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
1853,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
1895,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
3251,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
3292,long parameters,7,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
3537,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
3572,long parameters,6,5,../input_projects/multi_projects/node/deps/v8/test/mjsunit/asm/embenchen/zlib.js
