Line,Smell,Number of Parameters,Threshold,File
448,long parameters,7,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsResolveContext.java
540,long parameters,7,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsResolveContext.java
631,long parameters,6,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsResolveContext.java
1034,long parameters,6,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsResolveContext.java
125,long parameters,10,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsResolveContext.java
50,long parameters,10,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsAddressResolveContext.java
38,long parameters,11,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsAddressResolveContext.java
32,long parameters,10,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/TcpDnsQueryContext.java
1140,long parameters,6,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
1163,long parameters,6,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
1211,long parameters,6,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
1324,long parameters,8,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
306,long parameters,17,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
359,long parameters,17,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
386,long parameters,24,5,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
37,long parameters,9,5,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttConnectVariableHeader.java
59,long parameters,10,5,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttConnectVariableHeader.java
498,long parameters,6,5,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttDecoder.java
70,long parameters,6,5,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttConnectPayload.java
119,long parameters,6,5,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/handler/codec/http2/Http2FrameWriterDataBenchmark.java
230,long parameters,8,5,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/handler/codec/http/HttpStatusValueOfBenchmark.java
248,long parameters,6,5,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/HashedWheelTimer.java
278,long parameters,7,5,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/HashedWheelTimer.java
1615,long parameters,6,5,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/AsciiString.java
1651,long parameters,6,5,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/AsciiString.java
1680,long parameters,6,5,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/AsciiString.java
157,long parameters,7,5,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/Version.java
114,long parameters,6,5,../input_projects/java_projects/netty/transport-native-kqueue/src/test/java/io/netty/channel/kqueue/KQueueDomainDatagramUnicastTest.java
62,long parameters,7,5,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2FrameInboundWriter.java
199,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2TestUtil.java
165,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2TestUtil.java
506,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2FrameReaderTest.java
67,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameWriter.java
93,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameWriter.java
109,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameWriter.java
176,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameWriter.java
216,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameWriter.java
70,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java
78,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java
86,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java
95,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java
134,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java
158,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java
43,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2DataWriter.java
59,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2InboundFrameLogger.java
38,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameAdapter.java
59,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2EmptyDataFrameListener.java
106,long parameters,7,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2MultiplexCodec.java
120,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
148,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
163,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
175,long parameters,11,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
187,long parameters,10,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
276,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
340,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
390,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
553,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionEncoder.java
155,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/StreamBufferingEncoder.java
162,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/StreamBufferingEncoder.java
208,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/StreamBufferingEncoder.java
342,long parameters,7,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/StreamBufferingEncoder.java
405,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/HttpConversionUtil.java
155,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DelegatingDecompressorFrameListener.java
148,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameWriter.java
270,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameWriter.java
277,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameWriter.java
285,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameWriter.java
360,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameWriter.java
469,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameWriter.java
498,long parameters,10,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2FrameWriter.java
634,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameCodec.java
181,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/InboundHttp2ToHttpAdapter.java
262,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/InboundHttp2ToHttpAdapter.java
168,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/CompressorHttp2ConnectionEncoder.java
225,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/CompressorHttp2ConnectionEncoder.java
245,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/CompressorHttp2ConnectionEncoder.java
355,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionDecoder.java
732,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionDecoder.java
102,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionDecoder.java
127,long parameters,7,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionDecoder.java
45,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameListenerDecorator.java
65,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2ConnectionEncoder.java
36,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DecoratingHttp2FrameWriter.java
42,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DecoratingHttp2FrameWriter.java
48,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DecoratingHttp2FrameWriter.java
56,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DecoratingHttp2FrameWriter.java
83,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DecoratingHttp2FrameWriter.java
101,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/DecoratingHttp2FrameWriter.java
38,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2EventAdapter.java
99,long parameters,8,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2FrameListener.java
84,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/ReadOnlyHttp2Headers.java
760,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/ReadOnlyHttp2Headers.java
40,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OutboundFrameLogger.java
47,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OutboundFrameLogger.java
54,long parameters,9,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OutboundFrameLogger.java
64,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OutboundFrameLogger.java
102,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OutboundFrameLogger.java
123,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OutboundFrameLogger.java
156,long parameters,7,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/HttpToHttp2ConnectionHandler.java
56,long parameters,6,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/HttpToHttp2ConnectionHandler.java
64,long parameters,7,5,../input_projects/java_projects/netty/codec-http2/src/main/java/io/netty/handler/codec/http2/HttpToHttp2ConnectionHandler.java
226,long parameters,17,5,../input_projects/java_projects/netty/transport-classes-kqueue/src/main/java/io/netty/channel/kqueue/BsdSocket.java
132,long parameters,6,5,../input_projects/java_projects/netty/transport-classes-kqueue/src/main/java/io/netty/channel/kqueue/KQueueEventLoopGroup.java
153,long parameters,7,5,../input_projects/java_projects/netty/transport-classes-kqueue/src/main/java/io/netty/channel/kqueue/KQueueEventLoopGroup.java
80,long parameters,7,5,../input_projects/java_projects/netty/transport-classes-kqueue/src/main/java/io/netty/channel/kqueue/KQueueEventLoop.java
133,long parameters,7,5,../input_projects/java_projects/netty/transport-classes-kqueue/src/main/java/io/netty/channel/kqueue/Native.java
57,long parameters,7,5,../input_projects/java_projects/netty/codec-haproxy/src/main/java/io/netty/handler/codec/haproxy/HAProxyMessage.java
75,long parameters,7,5,../input_projects/java_projects/netty/codec-haproxy/src/main/java/io/netty/handler/codec/haproxy/HAProxyMessage.java
94,long parameters,8,5,../input_projects/java_projects/netty/codec-haproxy/src/main/java/io/netty/handler/codec/haproxy/HAProxyMessage.java
118,long parameters,8,5,../input_projects/java_projects/netty/testsuite-http2/src/main/java/io/netty/testsuite/http2/HelloWorldHttp2Handler.java
106,long parameters,6,5,../input_projects/java_projects/netty/transport-udt/src/test/java/io/netty/test/udt/util/CustomReporter.java
114,long parameters,6,5,../input_projects/java_projects/netty/transport-native-epoll/src/test/java/io/netty/channel/epoll/EpollDomainDatagramUnicastTest.java
179,long parameters,7,5,../input_projects/java_projects/netty/handler-ssl-ocsp/src/main/java/io/netty/handler/ssl/ocsp/OcspClient.java
251,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PoolArena.java
482,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java
498,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java
533,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java
551,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java
628,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java
131,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/CompositeByteBuf.java
1901,long parameters,7,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/CompositeByteBuf.java
194,long parameters,7,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PoolChunk.java
64,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PoolSubpage.java
222,long parameters,8,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PooledByteBufAllocator.java
233,long parameters,9,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PooledByteBufAllocator.java
243,long parameters,8,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PooledByteBufAllocator.java
256,long parameters,10,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PooledByteBufAllocator.java
265,long parameters,9,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PooledByteBufAllocator.java
50,long parameters,7,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PooledByteBuf.java
59,long parameters,7,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PooledByteBuf.java
50,long parameters,7,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PooledUnsafeDirectByteBuf.java
176,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PoolThreadCache.java
316,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PoolThreadCache.java
332,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PoolThreadCache.java
355,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PoolThreadCache.java
69,long parameters,7,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/PoolThreadCache.java
844,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/ByteBufUtil.java
1032,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/ByteBufUtil.java
1932,long parameters,6,5,../input_projects/java_projects/netty/buffer/src/main/java/io/netty/buffer/ByteBufUtil.java
